"","mbtiVector","analystVector","wordVector"
"37","intp","analyst","follow you re welcome this thread is a seriously read it made me think ofand more pix from the chinese new year party we celebrated the lunar new year for the first time thanks to friends who celebrate every year evenh apparently a brand of moonshine the drink was sweet and rather boring if compared to the quintessential steve redpath martini crandaddy catdaddy spiced moonshine cranberry juice and a splash of lime warner moore luncheon candidates for district us congress facebook app is broken secretaries who pay attention are the best kind of assistants you can t make this up i am not sure if i could take following but a glance at the tweets made me feel schadenfreude mayb feb at luncheon ceo mary beth jarvis on evolving the largest festival in ks rsvp a look opportunities to act on your values amp choose things to be a leader to be a follower to make a habit we have schmofficial fake account great again edition taking up whereleft off icymi i saw people left of you and me who were condemning her for that i thought she was fired what she tweeted was horrendous loved this movie so much now my yo son is asking to see it this seems to be re david brooks but really it could apply to a lot of things you know better than to click on and i m not a fan of all the comments about melania or what anyone is wearing it ridiculous what people will focus on some people said mean things about obama daughters and bill clinton daughter but kids are off limits to reasonable people tfw you achieve just the right balance ofon your breakfast that great to hear i fixed my tweets so they re threaded now i hope rapastinel glyx makes it to market soon people need it cc what happened my guess is the phase iii studies of rapastinel glyx are ongoing pfizer now owns allergan dublin based pharmaceutical giant allergan bought glyx named it rapastinel a year ago things looked promising glyx hits the nmda receptor which appears to play a key role in regulating learning and memory processes i ve had years of freedom thanks to joe moskal who discovered glyx the developers and naurex this sorry pompeo was the congressman for my district i wanted him gone but i didn t mean for him to be foisted on the entire country how was your game llama boy we won by p m feels like p m what up with that may be a postprandial parasympathetic response i guess bingewatchedlast week whenwas in wichita loved it try to guess who my favorite chara this is just the beginning in the words of ella baker we who believe in freedom cannot rest until it comes that fine i will likely wrap up a meeting at watermark by i can head to mead corner then wanna meet up tomorrow i have some time mid afternoon or at i have an hour near hillside and douglas margaritas you don t even have pets you can blame for nasty smells i can t imagine do you need company read this thread love this too much some of my favorite music is no longer available to me on one of these days i hope to locate my cd collection among my possessions song of the daya song for you by simply red all i want to do is make a difference is that too much to ask this thread mypix are on facebook ati livestreamed fromat did you see this amazing i love you you are the most amazing person i know i m lucky to be your mom you will find your place this is just temporary good job you nasty woman right here in kansas my snapchat story from it has never been as important for people to take hold of their power to choose our legislators check out the art just a couple offolk atthis morning"
"38","intp","analyst","yep beethoven e symphony allegretto ja is echt ongelooflijk mooi nee dat is hem niet beethoven e symphonie allegretto waarschijnlijk duizendmaal dank you made my day ja heel mooi ow irritant ik kan me nu niet meer concentreren moet dat eerst uitzoeken wat voor klassiek nummer was dat net bach is compassion something we only have so much of or can we be trained to love more people more of the time hoezee wereldwijd meer danbcorps innovation starts with a single line the innovation illusion and how to avoid it the extinction crisis is far worse than you think grappig deze vraag had ik ook gesteld the activities we regret are the ones where we know we could have done better by ourselves wat een gedreven studenten en gave ideeën zeg een kilo tomaten verbruikt liter water een kilo avocado liter when everyone is doing design thinking is it still a competitive advantage we have the technology to destroy the planet but have not yet developed the ability to escape it my biggest competitor today is a person with an idea geswitched naar triodos asr maar ook voor alle mensen om wat meer vanuit vertrouwen en minder vanuit angst te leven touwtjes door de brievenbus social impact companies who prove prove that doing good is good business ht je kunt niet succesvol zijn in een wereld die faalt there is nothing wrong with my product they are just using it wrong wow dat is heel erg gaaf om te lezen you made my day it takes courage to rock the boat to be searching and fearless as any entrepreneur will tell you success requires sacrifice innovation is an investment of resources that creates a new potential scaling creates impact by enacting that potential gdp has no use to anyone trying to solve the world social problems you must see yourself as part of the problem in order to see yourself as part of the solution business cannot succeed in societies that fail so pick a goal and start innovating the purpose of life is not happiness it usefulness our need for food poses one of the biggest dangers to the planet innovative companies grow twice as fast as non innovators both in employment and sales corporations control about of world trade we are cowboys living in a spaceship world the corporation was originally conceived as a institution whose purpose was to serve the public good what is strategy imagining the future and inventing ways of bringing it about it far from perfect but it is a start a start of something new is always perfect you need a crisis to create a consciousness interactieve presentatie kruip in de huid van je klant oktober groningen being bold is kind of an abstraction you only know it after you have done it well lots of work to be done than are there examples of companies that offer solutions yet i have no expertise on that can you tell me more about that issue innovation is the only sustainable competitive advantage of the st century economy of the general population agree that business must lead to solve problems when walls fall innovation happens nice interface design nowhere is the crisis more pressing than in the food industry yvon chounaird alles wat je nog niet wist van id amp amp t listening from the emerging field of future possibility hej dat is tof social issues are where the greatest profit opportunities lies from problem to solution turn plastic into building blocks ja man het is nog een hele lange weg te gaan ah forgot the link ht sustainable and profitable not a contradiction objective makea top country for social entrepreneurship a timeline of earth average temperature there are two ways out of the breakdown of capitalism the good way and the other way change doesn t happen as an event change is a process it not in the why but in the how of embedding sustainability where the gap lies disruption always grows markets but it also always transforms business models nice your next management consultant is a designer"
"39","intp","analyst","empty"
"40","intp","analyst","just realized that that last tweet sounded like clickbait it not it just a long screwed up list i swear trump just told us what his plan is for the first days and i ve never felt so hopeless it baffles me that people can still think climate change is a hoax when it almost mid november and the temperature here in il is f why does every insult or comeback republicans make against democrats end in get a job and the other option was a misogynist bigot who threatened change for the worse they just had to stick with whoever it was because we basically have a two party system what people don t understand is that democrats civilians did not choose to rig the primaries that was the work of the dnc this showed up on my newsfeed and i actually snorted the saddest thing is that the the younger generation future was determined and screwed up by old bigots and racists this person who has no idea what is going on in the world is a serious presidential candidate don t treat me like shit and then expect me to make you feel better when you say you feel bad for treating me like shit be with someone who doesn t just tolerate your eccentricity but values it and joins in did i just find my soul mate told someone how much i think they suck as a person and instead of getting angry with me they agreed and made an effort to be better i m tired of trying to force myself to feel things for people it doesn t work it not the openly dark people you should fear it the happy people who claim to have no dark side people are more interesting and tolerable when just because i pretend not to notice that you are continuously staring at me doesn t mean that you should keep doing it i suppose i should have clarified that i have no idea how other girls think recently gave my friend advice on girls saying just buy them books and feed them pizza because that what would work for me i don t get ads on social media like has anyone ever gone on twitter and been like omg look at those new chips better click this link when people talk to me about art i can go on and on but for some reason as soon as they ask me something personal i forget what words are i should really stop telling people to die to those girls that talk loudly with each other in front of everyone so that you will know how interesting they think their lives are die me there something you need to know before this goes any further my cat always comes first keeps unwavering eye contact shove those emotions down and never let them out at least not here please jk sorta not really it scares me when people i like like me more it makes me wonder what so wrong with them that they have to settle for me guy i like you re so beautiful me ya you re okay does happy dance on inside haha it usually scares people because they are weak my favorite pickup line to use is i want to cling to you like soap to a baby eyes if i feel a constant urge to correct you on everything you say when we speak i will probably stop talking to you rather than correct you he speaks so well yet he types so inconsistently flattery pertaining to my looks will get you nowhere however i m slightly ashamed to admit this flattery pertaining to my art might i like showing people my shitty side first that way when they do see my okay side they won t expect me to be that way all the time i turn my music up to tune you out not because what you say affects me but because it annoys the shit out of you he thought i was joking tinder is stupid btw just going to push down these negative feels with multiple series of books and the first four episodes of game of thrones i wish someone would just slap me when i become melodramatic i will do the same for you wondering if there will ever be a day when i m not constantly told what to do by other people you lost me at god tells us oh sorry i just remembered i had to umm cant think of reason not be here walks away i hate it when drunk me sends touchy feely texts to people and then sober me has to deal with the outcome in the morning i m all for being independent but sometimes i just want someone to take care of me and sometimes i want someone to take care of i become obsessed with things for short periods of time sometimes i cringe at my own awkwardness your voice makes me want to die i don t care if you think you re cute don t interrupt the entire class and try to become the focal point i thought i should clarify don t let anyone convince you that introversion and needing alone time is unnatural or qualifies you as broken be who you are correction psychology issues like i m broken because i dont want to be around people i care about told a guy how sometimes i need to withdraw from everyone and he shouldn t take it personally his response it ok everyone has issues that wonderful moment when you habitually go to stalk that person you always stalk and suddenly realize that you don t care to do it anymore for someone who enjoys simplicity i do sure manage to complicate the shit out of my life don t ask me why i m sad because i don t know i tend to simply remove people from my life rather than deal with them i just tired of charades and drama intp in a fight vs nonintp in a fight we are fighting every fight at once they are fighting one by itself i just feel like you would look better shriveled on the ground realizing your mistakes and feeling only misery there are reasons behind my actions even if you can t understand sorry i wasn t listening i was thinking of ways to kill you the thing about passive aggressive people is that once you finally sink to their level they act like you re the crazy one at least i can always retreat back into my books and mind i find it mentally draining lol never again keeping up multiple relationships is exhausting i don t understand how other people do this i hate when people stare at me like please never look at me again say what you mean but more importantly mean what you say that all i want it just that at night i ve got nowhere to hide when i m alone for too long i can convince myself of anything this is because i don t realize how out of touch with reality i ve become i always get into relationships and they always disappoint i either need to lower my expectations and standards or be content with my cat i hate when people stare at me but then act offended when i make a point of looking annoyed and staring back you call it stalking i call it looking at information that is available online sometimes i m tempted to just ask people their personality type because i can t figure them out how i react when customers hit on me i don t thinking of detailed ways to completely destroy someone emotionally mentally and physically marginally calms me it drives me bonkers but at least i have the fake smile down pat i will exhaust every possible option before i give up on you maybe then i won t regret it as much i m attracted to people who are passionate because they have what i ve always wanted for myself once again putting my faith in another person has failed surprise surprise"
"41","intp","analyst","i think i m the same that way too bad start today my day already and it only am not coping with the queensland heat i am craving cold weather and rain yes thank you something i have an irrational hatred for dumb slogans words of any kind on shirts and sweaters also my name maybe marrying me haha pleased that the first two days of this year have been spent at the beach with my favourite people even if i was stung by something happy birthday lime essential oil is my current favourite so good to perfume wearers please understand that they can trigger a flare up for autoimmune disease sufferers just so you can smell artificial thinking on john unsure of this test but oh well i actually do i just read up amp it describes a lot of daily occurrences running into walls constant clumsiness uncoordinated every single conversation not sure if i have aspergers or i m just a typical intp intp just a little bit obsessed with frangipanis right now it was pretty cute tbh a new book to think over fidelity to oneself is not for the who knew turkeys were so friendly thank you only just saw this thank you enjoying some kierkegaard on my commutes to work lately today i went to the beach and married my love such a perfect day so today i fan girled and met dr james white coolest moment ever so tomorrow i m actually moving hours away interstate i m ridiculously excited to be executing the plans and dreams i ve had for ages my night is probably better than yours heh no i want a pig like this and a pack of rescue dogs i really want a pet pig thoroughly enjoying exodus at the moment i so agree yessssss i ve been a vegan for a while now amp i ve moved on to raw veganism for a health kick every raw recipe is for cheesecake not a main my reformation study bible arrived yesterday and i am too thrilled this is the beginning of a long friendship you know you ve been working hard when your phone still has charge by the time you re ready to sleep reading a victoria holt novel whilst sipping on some tea on a rainy day before work lovely until work it taken me years but i now know how to deal with my eyebrows just ingested oregano essential oil bc it awesome amp amazing for you but wow it tastes terrible next time i will remember to dilute more nawwwww so sweet i can almost feel my fe me too now to name my wordpress blog yes please heh thank you that awesome i ll have a look but i m from australia hehe you re welcome now i need to travel to your side of the world and meet up with your hairdresser your new dp is major hair goals wordpress it is thank you life itself by glass animals i love my tumblr page but it just a space for me to share what i m learning about at the time i m assuming not an appropriate platform i intend on doing research style blogging amp covering topics like my personal bent on big pharma which medium should i take wordpress gt considering it was an exam on the history of healing about the philosophies of vital energies i m pretty sure i have no life force left now ps that exam i just took really sucked my semester is over helloooooo world i think when my semester is over i m just gonna become an artist and be cool and paint and do my hair with chopsticks and wear overalls haha it was my quackery that healed my own cancer thanks tho i finally managed to motivate myself and read through my weekly homeopathic notes it really super interesting and oddly logical i relented to the culture and bought myself a pair of jeggings man are those bad boys comfy look like jeans feel like paradise don t stress guys i submitted my assessment with mins to spare assignment is due in minutes have made no official progress my lame assignment is due in hour and minutes lucky i just started it power is about what you can control freedom is about what you can unleash harriet rubin is it just me or are the supposedly relatable posts on the snapchat feed only relative to those from the jersey shore congratulations"
"42","intp","analyst","bryan college stationites bcs be the bridge local will be thisprotest join us thread feel like i missed something super entertaining amen i agree bahahahaha humanity is a freaking disaster you can be angry as hell at the way many churches are acting and you can simultaneously say i am the church and get to work do not grow weary in doing good friends orient your hands toward the marginalized without letting your heart grow cold toward the powerful wanted you to know what some of your congregation is up to we d love to have you or anyone else join us anytime engagement keep you from mobilizing and inviting others in to join you and tell your church leaders in a kind and inviting way create change grassroots movement can and does shift the needle of church leadership i have receipts do not let lack of official church yet i implore you not to let yourself believe that your voice is lesser because you are not in church leadership you have power to if you are feeling angry with the local church for not speaking up against injustice i get it i hear you i have been you i am you just down the street so many words neo nazi posters found on texas a amp m campus dallas friends and churches believe or do for those of us who grew up with authoritarian church models not saying you necessarily did sometimes grassroots movements among church members really can move the needle of church leadership but that can feel hard to thinking about this so much these days about what it is to hold our church leaders accountable amp also be the church ourselves i m happy to retweet other ideas for action let not allow one another to give into i don t know what to do it not disrespectful to the current administration to make your voice heard in a respectful even if dissenting way call your reps viaencourage them to advocate for refugees side note this is baseline civic engagement find out where the neighborhood mosque or islamic community organization is and write a letter or pay a visit research refugee resettlement programs that are local to you pray for eyes to see the hurting and afraid all around you for the courage to build relationships outside of your norm if you re looking for ways to get involved church we must rush toward the hurting endangered fearful that calling on our lives is not new nor is it partisan it christianity they re trying to survive that their response mothers fathers and children whose lives are in jeopardy don t get to siphon through the articles and formulate a personal response it may strike you as being of no consequence here the thing though some aren t emotionally affected either way the eo may appeal to or gravely offend your politics or your idea of security some who will read this thread are horrified by the executive order regarding refugees and immigrants some are thrilled by it senatorsand refugees are detained at airports stuck in limbo due to this overreaching eo please advocate for them did you win thebygiveaway come see i ve got to see this dead still the primary focus from what i ve observed but leaders seem to be advocating for a broaderdefinition encouraged to see several tweets from last night about fostering adoption refugees etc being prolife issues if someone sees leg braces and wants to walk away bye felicia we won t be supporting the idea that normalcy is expected or preferred unless something drastic amp unexpected occurs gabe will wear braces forever i refuse to believe that that makes him a relational problem as if perfect skin is even normal but i think you get my point i get it that it just a commercial but as the mom of a kid w a disability all i see is a continuous narrative of normal is better guy starts taking humira skin clears guy gets girlfriend a real humira commercial guy is store locks eyes w girl girl notices psoriasis on guy arm walks away guy feels embarrassed if you need another husband to commiserate with i offer you oh good point i just tried d c i m gonna need ppl to understand that no shade but shade precedes everything i say for the next long while was able to leave a message with the army corps of engineers civil works dept to leave a message re texans the voicemail boxes for senators cornyn and cruz are full tonight i ll try tomorrow and update if they ve been cleared houses issues with scripts for calling your reps as well as all of their contact information so helpful"
"43","intp","analyst","i d be down to get either one was so close to buying plastic beach on vinyl today but didn t livid when the shoes i want don t come aren t carried in my size too excited for shaky beats later have you sold it yet dm please anyone selling a ticket for hippie sabotage in atlanta on thursday i d be cool if i didn t have to go by myself i thoroughly enjoyed the movie but i want to read the book now i want all the details of mark experience lol the martian was a good movie if you like space n such but don t wanna walk out feeling like a lump this cat is kinda cool aside from trying to nibble at my plants amp twenty one pilots is playing in august right across the street from my job if this isn t fate i dk what is whyyyy odesza is tomorrow time flew by so quickly plans on dressing up ends up in jeans and skhi why is getting ready to go out the biggest task ever tho current goal is to read all the harry potter books by the end of the year woo no prob try depop i got a bonus entry formidterms have no chill pack chipotle starbucks chegg study more damn halloween corona amp lime me listening to music and singing through lines with friends makes for the best kind of nights a lil piece of me dies when an artist doesn t play the one song i wanted to hear most me if i win waking up to find out that these two liked your ig video it offically my little sis said i m going to play lilo amp stitch because i know you like it a lot haci es la vida driving too fast but just moving too slow katara in the fire nation is up next for the night ideals are peaceful history is violent fist bump fa la lalala begin again begin again officially going to adventure club next week there more but too much spam would occur if i kept going you did not break me i m still fighting for peace the video to elastic heart is beautiful if only i could teleport shoutout to artists that go through with their ideas and make em come alive hello odesza station i love you so five hours x deorro makes me feel good af no matter what starry eyed"
"44","intp","analyst","exactly the world is falling apart and this is what they re concerned about cmd bulk comment doesn t work in solution do sudo usr libexec xpccachectl terminal very annoying bug as my friendsaid this is what makes america great sending lots of love and gratitude to american frie good good wow thought it was just a proposal didn t know it real yeah actually my mom calls her mom amma if someone is a fan of hitler what are the chances he an anti semite no other info fallacy because f f therefore f x f y same idiotic logic people use in normal discussions can t even understand very simple things it like a mark on your forehead everybody can see it except you especially those against whom your bigotry is di dekho bhai behen ishq mushq aur bigotry chhupae nahin chhupte you can t hide your bigotry by being clever wow they must ve achieved some breakthrough to replace it oh dear lord other than that how many israelis are rendered miserable by bans from all these countries combined totally false eqv pak arabia aren t bombing haven t bombed the f out of israel amp it not just about entry ban but inv of green card ohhoho yeh tevar p d no pun right you rock if you advocate freedom of expression for those who deny freedom of existence to others then u r an ally of those fascists remember that these sanghi fascists absolutely cannot be tolerated can t be given platform no foe for those who take away other tl is hot right now haha so much variety basically all his bros and sis called him bhai so i also insisted on calling him bhai when i was a kid no matter the amount of persuasion also uncles as mamu mamujaan chahcha chachajaan chahu aunts as khala khalajaan phuphi phupho i also call one of my uncle bhai what do you call your mom i call mine ammi ammijaan oh ya yes he has blocked me tho d d just because trump is bad doesn t mean hillary is good or even better to be fair we haven t done the actual a b testing hillary was never elected as president to compare but point tak hai twitterverse this is a tamarind imli candy i m going to suck it now hahahaha in chess u don t suddenly wake up when the queen is being taken u think a few steps ahead if you don t then it just means u aren t serious next time us bombs countries please protest then now also bombings going on protest that too bhai when us was bombing those countries then was a good time to protest now also not too late though i also distinctly remember this never forget people like wadhwa can t just act goody goody now yes do not let posers like wadhwa go scot free call them out yes shukr is also a basic islamic tenet sunny leone genuinely looks like a good person amidst all the negativity let not forget to be thankful same in india thank you everyone who is fighting against bigotry thank you bro think before you tweet what are you saying actually ok to ban ppl from these other countries minorities don t have the time to wait for the fucking gas chambers to arrive others do hence all the gyaan anyone asking minorities to be tolerant of rss is basically asking them to annihilate themselves if a tolerant society has to exist then it can t give space to those who seek to destroy it an ideology whose very core is the destruction of minorities cannot by definition coexist w them it will destroy everyone else"
"45","intp","analyst","the clouds were the only ones that saw us that day but they re gone now and i guess so are we moon freaked me out tonight i can t sleep aber ich liebe deutsch warum liebst du deutsch nicht and maybe i m just a dumb teenager who just infatuated and in puppy love but i really don t think so it feels so right i just cannot believe that we aren t meant to work out i want to kiss him and feel his hair again and sit by the river and just but no i can t bc life isn t fucking fair and he hates the fact that we are so close and we re miles apart i found a guy that i actually want to be with he literally perfect well everybody has flaws but his aren t a problem god i fucking hate this why do i scare people away people suddenly show a different attitude towards me and that how i know it over hopefully i ll choke and die well time to fucking drown my guilt and lament by eating chocolate i reflect their inner workings without even meaning to and that terrifies them and maybe that why people don t like me and don t want to be around me and then they realize how bad it is and the feelings they ve been repressing that they re depressed and maybe it bc they have someone to finally confide in but that comes with consequences if i haven t scared people off within the first few months of friendship that how i know know they ll eventually tell me i just draw the sadness out of them without even meaning to why do i ruin people lives"
"46","intp","analyst","i m like a fern an argument against the women march was think about how bad women overseas have it then they support an eo that screws women overseas never been both so ashamed and so proud to be an american at the same time i know that there a poem waiting to be written about all of this it the transformation of a generation ew book is great and the porter was surprisingly refreshing currently my sister sent me a snap from a house party last night where i had apparently written my name on the floorboard lmao why do animals love me i swear my two cats and the dog have a fan club for me the people i have as friends are so wise and amazing beautiful i used to be so repulsed by feelings and weakness in me and now it basically all i know can t tell if it a healthy thing or not just a lil food omg thx sleep or tacos please someone hug me hours of having to be on and engaging with the outer world done i can tell when i ve been push way past my extroverting limit because i get the sudden urge to sob i miss you look up your type on the gif search and post the first one that appears hahaha woo categorizing when i do things like this for my students it basically feels like trying to manufacture ti for them a novel by my students cool i see plus intp is ti ne si fe intj is ni te fi se so the whole stack is different me every time i get on tinder same oh yeah true like debating whether you re a thinker or a feeler is way more clear cut when you understand cog functions right maybe maybe they re unaware of cognitive functions for a while or don t realize that tests are very flawed shrugs this always blows my mind because reading about intp was such a world shifting moment to me i can t imagine not being sure although there should be no lack of compassion for those who do psa not all introverts have social anxiety or are shy stop speaking for me hope you find time for yourself to unwind and breathe thanks yes ma am knowing your students in general is probably most important they fall in line pretty quickly anyway can t wait to get my test scores it hard as hell but a little analysis goes a long way also setting the bar high is super important nail them on their first test and i basically have stats on every student in spreadsheets i can tell you who is good at computation who is good at word problems etc and you have to be self reflective and reflective of your methods this just seems so impossible for some people they also undervalue data math teachers in my school this is not a humble brag but a rant to be an effective teacher you have to have a good grasp on your subject it really annoying to me that i don t have a teaching degree and am a first year teacher and am still better than the other this is a very intp thing too except i d say the end goal is more so i won t fuck up and look dumb instead of no i went to take a shower and when i got out my parents had a dog but for real the courts were probably like you rlly gonna die for this shit forced conversation is so fucking distressing and sad to me i am couch and couch is me ugh lmao yes angst"
"47","intp","analyst","we live in a sea of energy just waiting to be tapped mbti and the types and cognitive functions this is technically correct the best kind of correct neat i didn t want to opt for shorter words what do you call a caged dean ambrose johnny caged what are some of your favourite questions you have your way i have my way as for the right way the correct way and the only way it does not exist friedrich nietzsche life you sure are interesting which hand do you more naturally use left handed i m a southpaw ewan dobson time guitar no one is an authority and authority is not the source of truth is trump the end of politics bit philosophy two wrongs don t make a right but three rights can make a left the only thing that dies is the identification with your mind that your mind is who you are all that is vital alters the oil industry uses the entire united states military against whoever they want is there a nonviolent path to a livable future a conversation with chris moore backman junk activities living in the past hinders your progress enough dialogue the brave man goes in and gets the job done a brave man and a coward have that same scared feeling it just the brave man doesn t let it effect him reality fear doesn t go away people need to look within themselves and very few are willing to do that because they are not gonna like what they see the biggest tyrant that anyone gonna find in their life is the one in their mirror you use just as much brain force in vain imaginings as you do when you think of something worthwhile live if you stop buying cell phones the corporation will change how they make them conscious consumerism works i m not looking for comfort because i m not at my best when i live a life of leisure remember who you are remember why you are a new type of alone alone with your machine alone with your fear alone with your oppressor alone with roles played everyone pretending to live my brain is full of junk mail language keeps me locked and repeating"
"48","intp","analyst","check it out loot crate has opened the everything i got was super useful and felt tailored to me even though eyeshadow something i d never choose for m doot is this what adequate self esteem feels like i just filed my federal and state taxes withfor free everyone deserves a person to talk with at the end of the day with whom they can consolidate and reflect upon good happy things if everyone had a significant other platonic or otherwise who was his her best friend i firmly believe most things d be mostly better nlm gt lt mln just sat through hours of people laughing at heads getting blown off could ve been a great film if people knew what funny means yeah i definitely wasn t a little envious that you were always able to answers questions just from sparknotes hahah that plato reference brings back fond memories of ruedin class that you enjoyed so much although i doubt that you disagree so yes someone decided to say that snakes lost their legs because the devil is bad hahah if it me i m sorry for the public venting i used to be one of those kids and so i m bitter about the situation nursing students are not in the position to be repudiating scientific theories that science and religion are mutually exclusive can that stop happening yet will people please stop telling home schooled christians that evolution is not a thing and white bearded male wearing women business casual knee length skirt and pantyhose thanks what a perfespookyct day i inwardly criticize others to distract myself from my own weaknesses i tweet this because no one reads it probably need a better outlet not sure i ve ever really wanted to go paintballing but i guess i do now please give us day of the tentacle people holding their noses before jumping into water she bangs she bangs this one goes out to rain x zerodawn looks very promising and like an insanely exciting uber fun time wonderland perfect timing say i i pledge allegiance to the flag of the brewnited states of americano bloodborne ravaged my soul today why am i in retail i feel like genres were applied more correctly several years ago what does that say about the state of america youth amp education systems let just not be so inconceivably dumb everyone i can t deny i m in the former group knowing that perspective it astounds me further each day the number of those who d claim the latter of course there would also be those who would at last be given the respect compassion opportunity etc that all should receive if people were only given what they have earned all would look back with agonizing reminiscence of what they had the android lollipop update is beautiful yes my homescreen combo kule frappy girth bae everybody words frolicking off to cascadia whenever that happens although hopefully i ll already be there yes going to have to start adding concerts into the budget because wow i will not miss any more great shows"
"49","intp","analyst","huge win for trump this is how we should be helping refugees like i said you ll learn p yup i d rather watch thethan self congratulatory celebs talking down to middle america untilof course holy shit theseuniforms are heinous damn right thank you will learn lt i m gt always lt gt right this was the only real issue i had with the eo glad they corrected it cc wawa is better d nothing for homeless us veterans though right okayyy noted the teachers unions will protect them either way well when the media is your lapdog you don t have to i wonder if democrats told their constituents they would be on the wrong side of history if they opposed slavery or jim crow laws if the last years are an example selectively i m still anxiously awaiting the details of kurt eichenwald anthrax attack that makes sense is it for the green card holders that stipulation was baffling to me i ve never been more relieved to have reluctantly voted for trump had i voted for that guy i d be so ashamed right now that won t stop them from hastily reporting without first verifying though haha i must have missed where anyone advocated shoving scissors into the spines of refugees a purple heart i can t see being told i m temporarily unable to go to a certain country compelling me to strap on a suicide vest woah he used a trending hash tag on twitter dot com what a monster"
"50","intp","analyst","it always in the face of incompetence that a nations will is show i m just glad it didn t take another to do so lol we would just stop traveling never forget we are the a side you want to suck our dicks at every chance work that dudes glasses say everything you can tell hes a douche those are obnoxious as fuck notice how not a single woman is allowed to pray with them but that freedom right you are a disgusting human actually wanting the nation to fail and people to go hungry if god was real he d despise you look at this retard she is literally wanting our nation to fail just die already you decrepit ugly fuck you are only a weak chinned bitch who never fought criticizes military heroes like mattis untuck your dick and stop being a bitch don t eat crayons kids smh nope i don t remember us talking when you retards left the eu worry about your own failing nation we are still b does he not realize how bigoted this is he implying that muslims will become terrorists because they were denied you re a brit your opinion hasn t mattered in this nation for hundreds of years why are you riding our nations di another christian hack quoting they don t even understand the hypocrisy of belonging in a groupthink themselv so if you apologize it makes it all of the sudden ok good to know so cnn is lying in their reporting of in alone nice chart though it called checks and balances judicial and executive take it up with washington and jefferson you imbecile it d be over quick high population not a fully equipped military and caught between allies and an ocean fuck them yes because the ban is on muslims in africa and russia also ohhh wait pretty sure i ve seen dozens on liveleak alone don t be dishonest or else you become the monster you chase what a silly little boy the constitution isn t going anywhere stop being emotional and have a latte lol lol these pussies are already this butt hurt we haven t even made it months into his presidency you virtue signa notice how it only words just more pointless posturing and virtue signaling yet still no action white men with guns is he meaning the russians or is he that much of a hack to cite american citizens i bet he ow poor lil guy savage motherfucker i see you this still hurts my soul who blew a lead better nadal or the warriors legend where the right color wrong time line laughed for a good minute from this somewhere george bush and dick cheney are high fiving eachother they got away with it all because of this doddering dunderhead i figure it perfect time do develop a drug habit and a sense of humor i don t vote in primaries for shit candidates yes attempt to diminish my vernacular you re a grown man smh such a weak male nasty right yet he wonders why his team lost way to marginalize people in your own voting base smh what a simpleton of course a shill like you would say that we all know this was a clever ruse to take down uber what dictator is shooting people i can google isil videos of them cutting heads off of christians and atheists yo that incorrect meek mill showed the video of quentins running thru the not just writing eminem it snow globes all the way down mufasa poor dolt doesn t realize him denouncing the government is the opposite of what is possible in a facist nation wha notice how he ignores the point of him denying education you are a bigoted hack enjoy such a hateful meaningless i voted for bernie you imbecile fuck identity politics willfully denying people education is so vile it makes me angry only true pieces of shit desire an ignorant species"
"51","intp","analyst","how about i just don t like trump and still won t touchwith a shitty stick i won t didn t watch i play village cricket often badly maybe watch england a bit that the extent of my cricketing he won t be soros damaging europe with win trump round shocked to be retweeting thesewer that is however this is bang on the money so mrs merkel geneva conventions end with miss geneva getting crowned miss geneva for that year it an annual gig right it was more a comment on how badly the presidency is going on the latter point i completely agree of the worst offenders its time for the ic to stop going on about russian hacking not wanting nuclear war withis like the only highlight thus far those innocent children will rue the day they had the audacity to be born imagine the world was so fucked up that soros actually ended up funding something good it taken a while in fairness times out of usually how they do it this is why the crack down on duel nationality holders it awful but if a gov agency wants to send in an agent into another country duel nationality is he was trying to track down the owners of bits of land dotted around a larger piece of land he owned except he not where is the special relationship security via the spamming of white plastic garden chairs surprisingly successful if they banned the ones that were financing it they d ban themselves from their own country remember those old model nokia phones selling on ebay for over k each suspect pawnable routers may attract value over time the capslock is just how is a man with no top on with a blanket around him sat next to kenny dalgleish good save i am very fortunate to have the which is currently being destroyed by amp and delete this tweet in case your provider uses it against you as clearly non vital is that thats not a gamble any of the great british public want to take with ourthough dear is there any chance that you could stop being such a crushing disappointment to the british public i also liked a wrong fact they do get a great deal of bang for their rouble though theis a shadow of what it could and should be had it been no one would have noticed is a laughing stock get a grip of yourselves ffs have they looked at the dnc servers yet or probed the saudi cash to the clintons arresting people for thoughts or thought crime is either an awful mistake or and a new nsa project well senior tory own shares in the private contractors who make it so it six of one and half a dozen of the other so hillary won a popular vote that she wouldn t have been in if the popular voted counted bernie won the popular vote your point is should they have the audacity to not just give you money for nothing and have to make a claim years does innovation mean defrauding pensioners and single mothers who don t understand the war of attrition you put them through it been about years before that bogeyman was china one rep even said china when he meant russia recently i love the guy on the right i suspect he d been waiting years for such a day just dismal would you like a fifth crack at it there is a long long way for the press to go before they can credibly hold anyone to account it almost as if every political in the world writes their own speeches expect of them don t big story didpay this much attention to shillary taking saudi money or the laura silsby episode start is an awful monstrosity i m not a trump fan but you are sucking on to be fair the one on the right was once proceedings had started on the left as people were getting in hours before"
